reviews	paper_sections	rebuttal_accept-praise	rebuttal_answer	rebuttal_by-cr	rebuttal_concede-criticism	rebuttal_contradict-assertion	rebuttal_done	rebuttal_followup	rebuttal_future	rebuttal_mitigate-criticism	rebuttal_other	rebuttal_refute-question	rebuttal_reject-criticism	rebuttal_social	rebuttal_structuring	rebuttal_summary
All of these pieces are very well-known methods (e.g. VAEs, conditional VAEs, CL, catastrophic forgetting, domain transformation) in the literature and this paper puts them together in a straightforward way.	MET	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"As we explained at the common response, we started our research from clear open questions.
.Our first open question was that why other GR-based algorithms [1, 2] assume unit Gaussian priors even though they integrate classification loss into their VAE formulation.
.Since they do not consider the conflict between the unit Gaussian prior and discriminative loss for the latent variable z, their models generate ambiguous samples that negatively affect the performance of incremental learning, which is discussed in section 4.1 in our paper.
.This leads us to a more theoretical formulation for classification-regularized VAE.
.By introducing class conditional priors induced by the mutual information maximization, DiVA yields class-wise discriminative one mode Gaussians for latent variable z.
.Naturally, DiVA can conduct both class prediction and class conditional sample generation with one integrated model.
.The second open question was that why GR-based algorithms suffer from serious catastrophic forgetting in natural image datasets, even though generated samples are not completely noisy.
.We assumed that this is due to the vulnerability of neural networks [3] triggered by different distributions of pixel values between real and generated images.
.Thus, we defined the two domains: real domain and sample domain.
.To narrowing the distribution gap, we needed a solution that satisfies two conditions (also described in section 5):
.1. We should translate only the style (a global pattern of a specific domain) as keeping outline patterns of given images.
.2. We should consider an unpaired domain translation between real and generated images because the generated images are sampled randomly.
.Fortunately, we were able to find an existing solution that satisfies the requirements: CycleGAN. Any other domain translators that satisfy the conditions can be used or newly studied.
.With the solution, we could make a breakthrough for GR-based methods.
.To the best of our knowledge, this is the first successful approach for a GR-based algorithm to start to resist the catastrophic forgetting problem with a natural image dataset.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"1. Our suggestion to mitigate the catastrophic forgetting looks a naive combination of well-known concepts. Thus, it is more system engineering than science.
.[Response for 1]
"	NOOOOOONNNNNEEEE
Why not compare with Sparsely-Gated MoE?	MET	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"Just for additional reference, we tested Sparsely-Gated MoE with different experts in PTB dataset; we compared the results to DS-Softmax.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"Our work is for softmax inference speedup
.while Sparse-Gated MoE (MoE) was not designed to do so.
.It was designed to increase the model expressiveness.
.It cannot achieve speedup because each expert still contains full softmax space as we mentioned in the background section (page 2 line 21st) and method section (page 2 last 4th line).
.And since it is slower than the standard softmax by definition, we chose not to compare with it in the paper.
.Our algorithm addresses speed up in softmax inference.
.This is fundamentally different from Sparse-gated MoE. We divide the output space into multiple overlapped subsets.
.To find top-k predictions, we only search a few subsets.
.While in full softmax or MoE, the complexity is linear with output dimension.
.Therefore, we did not include a comparison with Sparsely-Gated MoE in our article and only compare with full softmax.
.As expected, the Sparsely-Gated MoE does not achieve speedup in terms of softmax inference.
.DS-8       | 0.257 | 0.448 | 0.530 | 2.84x |
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
It would be nice to see how a “gold standard” HMC based inference does on at least the small toy problem of Sec 5.1?	MET	NOOOOOONNNNNEEEE	"We found that the CDN objective leads to superior results, especially in the adversarial examples experiment.
"	NOOOOOONNNNNEEEE	"(2) Thank you for this valuable suggestion!
"	NOOOOOONNNNNEEEE	"We have added a new section (Sec. 4) to discuss the differences between the objective used for CDN, when performing variational inference for BNNs, and in the variational information bottleneck (VIB) framework.
.Furthermore, we present an experimental investigation of these different objectives (Sec. 6.4).
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
Comparisons against these more standard inference algorithms is essential for understanding what advantages are afforded by the objective proposed in the paper.	MET	NOOOOOONNNNNEEEE	"We found that the CDN objective leads to superior results, especially in the adversarial examples experiment.
"	NOOOOOONNNNNEEEE	"(2) Thank you for this valuable suggestion!
"	NOOOOOONNNNNEEEE	"We have added a new section (Sec. 4) to discuss the differences between the objective used for CDN, when performing variational inference for BNNs, and in the variational information bottleneck (VIB) framework.
.Furthermore, we present an experimental investigation of these different objectives (Sec. 6.4).
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
Another concern is that the evaluation of domain adaptation does not have much varieties.	MET	NOOOOOONNNNNEEEE	"We considered the traditional meta-learning for few-shot learning approaches, and combined meta-learning with a popular domain adaptation baseline.
"	NOOOOOONNNNNEEEE	"It is something we should have done on our own.
"	NOOOOOONNNNNEEEE	"Accordingly, based on your suggestions, and suggestions from other reviewers, we have tried to expand the baselines substantially (specifically, we include three state of the art Domain Adaptation methods as baselines – RevGrad [1], ADDA [2] and CyCADA [3]), and our proposed methods outperform them.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"Being a new problem setting, designing appropriate baselines can be challenging.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"We are grateful for your suggestions on the domain adaptation baselines, and fully agree that it is reasonable.
"	"Concern 2: Experiments
.Domain Adaptation Baselines + Other datasets
"	NOOOOOONNNNNEEEE
- there is no attempt to provide a theoretical insight into the performance of the algorithm	MET	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"The theoretical insight in this paper comes from the recent advancements in using a double gradient, such as in MAML [1], or understanding what makes a good auxiliary data sampler [2].
.The inner gradient is based on the standard auxiliary learning loss as proposed in other works, whereas the outer gradient uses this inner gradient to actually learn the auxiliary tasks.
.The use of an outer gradient for auxiliary learning is our key novelty, and has not been used in any works before.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
-  Why have you chosen the 4 operations at the bottom of page 4? It appears to be a subset of those used in DARTS.	MET	NOOOOOONNNNNEEEE	"A5: These four operations were used by ENAS and commonly included in the search space of most NAS papers.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"Q5: “Why have you chosen the 4 operations at the bottom of page 4?”
"	NOOOOOONNNNNEEEE
- Consequently why did not you compare simple projected gradient method ?	MET	NOOOOOONNNNNEEEE	"We indeed compared our method with generalized I-FGSM/BIM, which is exactly the same as PGD (In [Madry et al.] they also mentioned this in Section 2.1 and they refer it as FGSM^k).
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"We decide to just call it PGD in the revision to avoid confusion.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"2. We are sorry maybe we didn’t explain it very well in the paper, but this is a misunderstanding.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"We hope this remove your concern.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
- I might have missed that, but are the authors offering an interpretation of their observation that the performance of the self-modulation model performs worse in the combination of spectral normalization and the SNDC architecture?	MET	NOOOOOONNNNNEEEE	"- Interpretation of self-modulation model performs worse in the combination of spectral normalization and the SNDC architecture.
.Overall, self-modulation appears to yield the most consistent improvement for the deeper ResNet architecture, than the shallower, more poorly performing, SNDC architecture.
.Self-modulation doesn’t help in the SNDC/Spectral Norm setting on the Bedroom data, where the SNDC architecture appears to perform very poorly compared to ResNet.
.For the other three datasets, self-modulation helps in this setting though.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
- I would like to see some more interpretation on why this method works.	MET	NOOOOOONNNNNEEEE	"We consider self-modulation as an architectural change in the line of changes such as residual connections or gating: simple, yet widely applicable and robust.
.As a first step, we provide a careful empirical evaluation of its benefits.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"While we have provided some diagnostics statistics, understanding deeply why this method helps will fuel interesting future research.
.Similar to residual connections, gating, dropout, and many other recent advances, more fundamental understanding will happen asynchronously and should not gate its adoption and usefulness for the community.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"- I would like to see some more interpretation on why this method works.
"	NOOOOOONNNNNEEEE
I would like to suggest to use the state-of-the-arts classifier for the principal task and to evaluate how much gain your method can get with the help of auxiliary tasks.	MET	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"The purpose of our work is not to achieve state-of-the-art performance simply by incorporating the latest network architectures and optimisers.
.Instead, we provide a novel general framework for automating generalisation, and show that when used with standard classification networks across all baselines, our method performs the best.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
- If the information on the hierarchy of sub-categories is not available, it will be an annoying hyperparameters that should be well tuned.	MET	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"In the future work, we would like to explore how to find the optimal hierarchy in an automatic manner, or provide an alternative solution on building a general type of auxiliary tasks (such as regression).
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"Furthermore, as we also explained in Reviewer #3, the hyper-parameters for defining a hierarchy is not critical, and we can choose an arbitrary hierarchy whilst still achieving better performance than baselines.
.However, this is the first work to present a double-gradient method for auxiliary task generation, and we believe that it is important to present the success of this initial method now given how simple and general it is, and then fine-tune other aspects in future work.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
1. Since the method is only evaluated on several video sequences, I am not sure how the method will perform on other different scenes.	MET	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"1. We aimed to provide a broad variety of example applications (playing tennis, walking, fencing, dancing), while mainly focusing on the most complicated (tennis) application, for a thorough analysis of our method.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
I wonder how the straightforward regression term plus the smooth term will perform for the mask.	MET	NOOOOOONNNNNEEEE	"3. The mask loss proposed in the review is similar to our implementation, except that we make a distinction between an inner-mask control and an outer-mask control.
.Our mask regression losses consist of a first loss penalizing the mask from being active outside the densepose mask, and a second loss penalizing the mask from being inactive inside the densepose mask.
.Combining them both results in the suggested loss.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
Here, the straightforward regression term means directly regress the output mask to the target densepose mask. Will the proposed mask term perform better?	MET	NOOOOOONNNNNEEEE	"3. The mask loss proposed in the review is similar to our implementation, except that we make a distinction between an inner-mask control and an outer-mask control.
.Our mask regression losses consist of a first loss penalizing the mask from being active outside the densepose mask, and a second loss penalizing the mask from being inactive inside the densepose mask.
.Combining them both results in the suggested loss.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
This reduces the paper to an empirical exercise rather than a true understanding of their method's advantages and limitations.	MET	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
In general, I feel this section could use some tighter formalism and justifications.	MET	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
Are there any other advantages for F-pooling s.t. people might want to use it as opposed to AA-pooling?	MET	NOOOOOONNNNNEEEE	"2. We believe F-pooling plays a more important rule in applications where shift-equivalent is serious, such as object detection and object tracking.
.Because we need to predict the location or shifts of an image object.
.Moreover, F-pooling may be better for complex-valued CNNs, such as [1].
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
- also, if the authors can explain more on sec 2.5 it will be helpful. If we simply ignore the imaginary part, although the theory is not applicable, but what would the empirical performance be?	MET	NOOOOOONNNNNEEEE	"4. In all experiments of our current paper, the imaginary part is already ignored.
.We can’t directly measure how the imaginary part affects the performance unless we use complex-valued CNNs.
.Ignoring this part will destroy the reconstruction optimality, but the effect is small.
.Suppose the output size of F-pooling is 2N+1.
.We first transform a signal into frequency domain and keep 2N+1 components with the lowest frequencies: f(-N), … , f(0), … ,f(N).
.Then we transform it back into time domain.
.In this case, the imaginary part in time domain is zero because of symmetry.
.Now, suppose the output size is 2N+2: f(-N), … , f(0),
.… f(N), f(N+1)
..
.In this case, the imaginary part is not zero.
.However, if we set f(N+1) to 0, it imaginary part becomes zero again.
.Thus, the error of ignoring imaginary part is not larger than ||f(N+1)||.
.Fig.4 shows an example of odd and even output size of F-pooling.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
The method is only evaluated on a single task and many confounding variables (the design of the reward function, factorizing the parametric distribution into marginals, reporting results for a single (non-tuned?) learning rate, etc.) make evaluation difficult.	MET	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	"First, we’d like to emphasize that the clique problem studied in the paper is far from being a toy problem.
.All the algorithms are evaluated on the DIMACS clique dataset which was published as part of the second DIMACS challenge which specifically focused on combinatorial optimization.
.Over the years, this dataset has become a standard benchmark for clique finding algorithms, and results on it are regularly published.
.In this respect, this dataset is an important benchmark for clique algorithms very much like CIFAR10 and CIFAR100 are for image classification methods.
.Notably, Cakewalk approaches the performance of the best clique finding algorithms that directly search a graph, and which are tailored to this specific task.
.Note that none of the tested methods were given enough samples even to recover the graph itself, as most graphs have more than 100 nodes, and we’ve allowed only for 100 |V| samples in each execution.
.Next, we wonder how would the reviewer correct the confounds mentioned with regard to the clique experiment.
.Providing a controlled experiment is always challenging, though the elements mentioned by the reviewer were specifically selected as to reduce various confounds.
.The main research question we try to address is whether algorithms that only rely on function evaluations can recover locally optimal solutions.
.Since the objective is the only source of information for such algorithms, an all-or-none kind of objective would not be very useful.
.Instead, the objective is designed in a manner that provides information even for partial solutions, thus allowing the tested algorithms to gradually improve the objective.
.In terms of the sampling distribution, as our focus is on the update step, we decided to use the simplest possible sampling distribution we can think of.
.In such a regime, we can attribute any performance gains to the algorithms themselves, and not to any prior knowledge that is reflected by the structure of some complex sampling distribution.
"	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE	NOOOOOONNNNNEEEE
